row_element,column_element,cooccurrence_count,row_element_count,column_element_count,normalized_pmi
Mg,Nb,179,63053,6672,0.2951363654200924
Mg,Nd,96,63053,5576,0.2505596078195204
Mg,Ne,2,63053,225,0.15968057502884292
Mg,Nh,0,63053,8,-1.0
Mg,Ni,722,63053,50498,0.27707725301256175
Mg,No,1,63053,366,0.09045711186037354
Mg,Np,0,63053,482,-1.0
Mg,O,45690,63053,109353141,-0.024226854094442155
Mg,Og,0,63053,1,-1.0
Mg,Os,16,63053,8718,0.08118541881379783
Mg,P,4969,63053,2503338,0.13491607958450583
Mg,Pa,0,63053,263,-1.0
Mg,Pb,255,63053,18301,0.25309462337133404
Mg,Pd,266,63053,48856,0.18194526053599835
Mg,Pm,3,63053,410,0.15227849234749377
Mg,Po,3,63053,1385,0.08288482238476058
Mg,Pr,33,63053,3784,0.18797992326141344
Mg,Pt,88,63053,143559,0.013530671144136853
Mg,Pu,2,63053,577,0.1072082054126819
Mg,Ra,2,63053,277,0.14809576230759874
Mg,Rb,52,63053,11197,0.15090210436574972
Mg,Re,27,63053,10228,0.10764335941570555
Mg,Rf,4,63053,5242,0.02379925886140216
Mg,Rg,0,63053,9,-1.0
Mg,Rh,28,63053,14946,0.085496443250344
Mg,Rn,0,63053,138,-1.0
Mg,Ru,52,63053,39255,0.06550430790475144
Mg,S,10007,63053,36318993,-0.0644795164270537
Mg,Sb,119,63053,19105,0.18109415501703813
Mg,Sc,87,63053,3525,0.2742276808920156
Mg,Se,294,63053,120337,0.12150468022401673
Mg,Sg,0,63053,137,-1.0
Mg,Si,5597,63053,1825174,0.17997041002631903
Mg,Sm,31,63053,3363,0.19085206069640623
Mg,Sn,462,63053,109311,0.1697257179899213
Mg,Sr,437,63053,8295,0.3698332218526665
Mg,Ta,88,63053,5739,0.2408424354391072
Mg,Tb,40,63053,3117,0.21623396180819815
Mg,Tc,7,63053,3663,0.07958697304282045
Mg,Te,62,63053,20569,0.1229481926545447
Mg,Th,18,63053,1733,0.19184340592462815
Mg,Ti,960,63053,77983,0.2710716631961462
Mg,Tl,16,63053,6312,0.10153696932761985
Mg,Tm,11,63053,1275,0.1746019317700636
Mg,Ts,0,63053,3,-1.0
Mg,U,65,63053,21879,0.122348195725627
Mg,V,252,63053,39871,0.19257163173502487
Mg,W,155,63053,44325,0.14215692872362934
Mg,Xe,2,63053,588,0.10615598078556512
Mg,Y,235,63053,98196,0.11787216864346128
Mg,Yb,34,63053,3286,0.1996626900355393
Mg,Zn,1848,63053,76233,0.3479831968954454
Mg,Zr,467,63053,106659,0.17269922139247515
Mn,Ac,16,30915,9776,0.11888365993903068
Mn,Ag,148,30915,19086,0.25228741796346926
Mn,Al,1125,30915,82361,0.34508903039391065
Mn,Am,0,30915,380,-1.0
Mn,Ar,4,30915,4079,0.07964555855732539
Mn,As,107,30915,33552,0.18281553641967718
Mn,At,0,30915,1164,-1.0
Mn,Au,103,30915,18070,0.2237827152762547
Mn,B,937,30915,1315877,0.08935574174257364
Mn,Ba,251,30915,15764,0.3173068730636049
Mn,Be,41,30915,3233,0.2635461130919036
Mn,Bh,0,30915,74,-1.0
Mn,Bi,206,30915,15692,0.2981002331663235
Mn,Bk,0,30915,169,-1.0
Mn,Br,1343,30915,8607410,-0.04056144124261831
Mn,C,21225,30915,124377664,-0.043141190107501476
Mn,Ca,756,30915,47081,0.3471347117106158
Mn,Cd,105,30915,7961,0.28407150164982553
Mn,Ce,300,30915,8261,0.38541500673456963
Mn,Cf,0,30915,237,-1.0
Mn,Cl,5402,30915,21906474,-0.0006203437080848262
Mn,Cm,1,30915,692,0.0945225276500594
Mn,Cn,0,30915,7,-1.0
Mn,Co,1645,30915,45781,0.4428474348424289
Mn,Cr,796,30915,27069,0.39921556791619045
Mn,Cs,105,30915,12307,0.2529263744026667
Mn,Cu,1283,30915,67388,0.3779545784339634
Mn,Db,0,30915,105,-1.0
Mn,Ds,0,30915,11,-1.0
Mn,Dy,28,30915,2319,0.2537735861318551
Mn,Er,16,30915,2201,0.21284785405942067
Mn,Es,0,30915,359,-1.0
Mn,Eu,32,30915,5611,0.2065785719798238
Mn,F,2468,30915,25344252,-0.08637279054474656
Mn,Fe,2382,30915,81651,0.43875693056863696
Mn,Fl,0,30915,8,-1.0
Mn,Fm,0,30915,2120,-1.0
Mn,Fr,0,30915,105,-1.0
Mn,Ga,90,30915,11650,0.24314770731304816
Mn,Gd,72,30915,7718,0.25250107458144
Mn,Ge,114,30915,47164,0.1637150285912863
Mn,H,25915,30915,124461855,-0.02068851970242998
Mn,He,0,30915,415,-1.0
Mn,Hf,26,30915,22172,0.10096237241767132
Mn,Hg,48,30915,15140,0.17249539345679246
Mn,Ho,15,30915,1848,0.21890669770941232
Mn,Hs,0,30915,69,-1.0
Mn,I,575,30915,2542800,-0.007558917967720386
Mn,In,84,30915,14006,0.22415028648444407
Mn,Ir,72,30915,169603,0.03738454875971439
Mn,K,909,30915,156190,0.26674016938133743
Mn,Kr,0,30915,166,-1.0
Mn,La,391,30915,8114,0.4157962545168639
Mn,Li,1675,30915,117297,0.3612956256482026
Mn,Lr,2,30915,861,0.1246192035453792
Mn,Lu,15,30915,2717,0.1947155932096171
Mn,Lv,0,30915,5,-1.0
Mn,Mc,0,30915,5,-1.0
Mn,Md,2,30915,96,0.24685128405592835
Mn,Mg,1103,30915,63053,0.3657660491913167
Mn,Mn,30915,30915,30915,
Mn,Mo,496,30915,20126,0.36982147762496315
Mn,Mt,0,30915,79,-1.0
Mn,N,15013,30915,110925773,-0.06717343935187553
Mn,Na,1297,30915,410484,0.221765401289727
Mn,Nb,173,30915,6672,0.34470747226518766
Mn,Nd,70,30915,5576,0.2726371762310565
Mn,Ne,0,30915,225,-1.0
Mn,Nh,0,30915,8,-1.0
Mn,Ni,1987,30915,50498,0.4586419398648705
Mn,No,1,30915,366,0.12869282851814878
Mn,Np,4,30915,482,0.20342169643182823
Mn,O,21932,30915,109353141,-0.024622197634373903
Mn,Og,0,30915,1,-1.0
Mn,Os,52,30915,8718,0.21645940602544644
Mn,P,2902,30915,2503338,0.14451125164045872
Mn,Pa,1,30915,263,0.14642189777638248
Mn,Pb,230,30915,18301,0.297285994151809
Mn,Pd,120,30915,48856,0.1654795848947835
Mn,Pm,9,30915,410,0.2726095957909499
Mn,Po,4,30915,1385,0.1422476670006985
Mn,Pr,75,30915,3784,0.3058349297784488
Mn,Pt,115,30915,143559,0.08434086525510634
Mn,Pu,3,30915,577,0.17343062489138264
Mn,Ra,5,30915,277,0.2517135057909726
Mn,Rb,34,30915,11197,0.1657051097784085
Mn,Re,53,30915,10228,0.20715023063265567
Mn,Rf,2,30915,5242,0.02397146053125616
Mn,Rg,0,30915,9,-1.0
Mn,Rh,55,30915,14946,0.18428440006815489
Mn,Rn,1,30915,138,0.18101856653794762
Mn,Ru,132,30915,39255,0.18945740778734466
Mn,S,4386,30915,36318993,-0.0702279024684658
Mn,Sb,207,30915,19105,0.2837843705384766
Mn,Sc,65,30915,3525,0.2978186366311096
Mn,Se,219,30915,120337,0.1503650442429435
Mn,Sg,0,30915,137,-1.0
Mn,Si,1358,30915,1825174,0.096100576696287
Mn,Sm,35,30915,3363,0.24767980046860497
Mn,Sn,306,30915,109311,0.18759609929647683
Mn,Sr,328,30915,8295,0.3947175708860795
Mn,Ta,71,30915,5739,0.2718887048336763
Mn,Tb,36,30915,3117,0.2550591298229165
Mn,Tc,14,30915,3663,0.17089397702193
Mn,Te,81,30915,20569,0.1940494711070479
Mn,Th,13,30915,1733,0.21205303587842037
Mn,Ti,713,30915,77983,0.29879513871647256
Mn,Tl,14,30915,6312,0.13688648235721554
Mn,Tm,13,30915,1275,0.2311445872796593
Mn,Ts,0,30915,3,-1.0
Mn,U,46,30915,21879,0.14426888554943088
Mn,V,399,30915,39871,0.29222402254389757
Mn,W,249,30915,44325,0.23772506051407027
Mn,Xe,0,30915,588,-1.0
Mn,Y,150,30915,98196,0.13334295114179723
Mn,Yb,28,30915,3286,0.23100591683793825
Mn,Zn,1338,30915,76233,0.3722309037432094
Mn,Zr,297,30915,106659,0.1867547283926192
Mo,Ac,2,20126,9776,0.013162181253467721
Mo,Ag,129,20126,19086,0.27094862376482404
Mo,Al,602,20126,82361,0.3114435913132527
Mo,Am,2,20126,380,0.19410855721402237
Mo,Ar,16,20126,4079,0.20101827723660928
Mo,As,83,20126,33552,0.191872670201263
Mo,At,1,20126,1164,0.08965127847526264
Mo,Au,134,20126,18070,0.27844590553507864
Mo,B,708,20126,1315877,0.09961802934275694
Mo,Ba,58,20126,15764,0.21438304654343515
Mo,Be,22,20126,3233,0.24056363145972764
Mo,Bh,0,20126,74,-1.0
Mo,Bi,307,20126,15692,0.37144367229588326
Mo,Bk,0,20126,169,-1.0
Mo,Br,760,20126,8607410,-0.050307282602770634
Mo,C,12947,20126,124377664,-0.047912416336068506
Mo,Ca,158,20126,47081,0.2234312365445958
Mo,Cd,55,20126,7961,0.2566621498172747
Mo,Ce,163,20126,8261,0.35471259714309034
Mo,Cf,0,20126,237,-1.0
Mo,Cl,1604,20126,21906474,-0.07027107016321547
Mo,Cm,2,20126,692,0.1607101164777796
Mo,Cn,0,20126,7,-1.0
Mo,Co,733,20126,45781,0.38164399961902457
Mo,Cr,680,20126,27069,0.416449106036877
Mo,Cs,50,20126,12307,0.21895390367797662
Mo,Cu,661,20126,67388,0.3380564329205168
Mo,Db,0,20126,105,-1.0
Mo,Ds,0,20126,11,-1.0
Mo,Dy,22,20126,2319,0.26193246272029486
Mo,Er,22,20126,2201,0.2652910457843578
Mo,Es,1,20126,359,0.15275544172356745
Mo,Eu,8,20126,5611,0.13149631792460617
Mo,F,1333,20126,25344252,-0.09804072133701475
Mo,Fe,967,20126,81651,0.36500359403199917
Mo,Fl,0,20126,8,-1.0
Mo,Fm,0,20126,2120,-1.0
Mo,Fr,1,20126,105,0.21870645481368095
Mo,Ga,45,20126,11650,0.2139944707746192
Mo,Gd,18,20126,7718,0.1695110554746176
Mo,Ge,88,20126,47164,0.1727516765183741
Mo,H,16365,20126,124461855,-0.023031199801875738
Mo,He,1,20126,415,0.14497904759070707
Mo,Hf,70,20126,22172,0.20654997022519356
Mo,Hg,19,20126,15140,0.1306126665105003
Mo,Ho,10,20126,1848,0.2149285270919135
Mo,Hs,0,20126,69,-1.0
Mo,I,243,20126,2542800,-0.03992780668463156
Mo,In,71,20126,14006,0.23968835938178182
Mo,Ir,61,20126,169603,0.0550889329411649
Mo,K,256,20126,156190,0.17694167835113123
Mo,Kr,0,20126,166,-1.0
Mo,La,111,20126,8114,0.3186381667147647
Mo,Li,193,20126,117297,0.17349515933999218
Mo,Lr,0,20126,861,-1.0
Mo,Lu,8,20126,2717,0.17528574004868358
Mo,Lv,0,20126,5,-1.0
Mo,Mc,0,20126,5,-1.0
Mo,Md,4,20126,96,0.32181723693958014
Mo,Mg,245,20126,63053,0.24204475342218587
Mo,Mn,496,20126,30915,0.36982147762496315
Mo,Mo,20126,20126,20126,
Mo,Mt,0,20126,79,-1.0
Mo,N,8112,20126,110925773,-0.08221508733373162
Mo,Na,382,20126,410484,0.1379344716121453
Mo,Nb,382,20126,6672,0.46242291623602155
Mo,Nd,47,20126,5576,0.2673822067104648
Mo,Ne,0,20126,225,-1.0
Mo,Nh,0,20126,8,-1.0
Mo,Ni,1047,20126,50498,0.4154037173829051
Mo,No,2,20126,366,0.19620011080401598
Mo,Np,2,20126,482,0.18086022883729264
Mo,O,12960,20126,109353141,-0.03377034670080359
Mo,Og,0,20126,1,-1.0
Mo,Os,23,20126,8718,0.18014236287191113
Mo,P,3167,20126,2503338,0.1945341264082197
Mo,Pa,0,20126,263,-1.0
Mo,Pb,135,20126,18301,0.27821311917651836
Mo,Pd,116,20126,48856,0.1935431716359067
Mo,Pm,0,20126,410,-1.0
Mo,Po,4,20126,1385,0.16712439436967155
Mo,Pr,13,20126,3784,0.19017522067945278
Mo,Pt,137,20126,143559,0.1294586965922046
Mo,Pu,7,20126,577,0.2586960578895397
Mo,Ra,1,20126,277,0.1666662500564652
Mo,Rb,28,20126,11197,0.17895935455213655
Mo,Re,122,20126,10228,0.310909422637901
Mo,Rf,1,20126,5242,0.008921786855902501
Mo,Rg,0,20126,9,-1.0
Mo,Rh,77,20126,14946,0.24217931383207603
Mo,Rn,0,20126,138,-1.0
Mo,Ru,115,20126,39255,0.2085453727623226
Mo,S,4526,20126,36318993,-0.025383337167255885
Mo,Sb,171,20126,19105,0.2974118276303084
Mo,Sc,33,20126,3525,0.2680685593995626
Mo,Se,242,20126,120337,0.19173731353323045
Mo,Sg,0,20126,137,-1.0
Mo,Si,1029,20126,1825174,0.10679270135486706
Mo,Sm,21,20126,3363,0.23433550196930233
Mo,Sn,212,20126,109311,0.18709795033942772
Mo,Sr,74,20126,8295,0.27980546901943626
Mo,Ta,168,20126,5739,0.38469000126088904
Mo,Tb,13,20126,3117,0.20223765363802013
Mo,Tc,21,20126,3663,0.22885659757291552
Mo,Te,112,20126,20569,0.25267311579359714
Mo,Th,17,20126,1733,0.25977644411722717
Mo,Ti,529,20126,77983,0.3021540133030597
Mo,Tl,17,20126,6312,0.17800429058850334
Mo,Tm,3,20126,1275,0.1527014125775407
Mo,Ts,0,20126,3,-1.0
Mo,U,71,20126,21879,0.20866554544189111
Mo,V,664,20126,39871,0.38177788594195483
Mo,W,1176,20126,44325,0.4408854572892572
Mo,Xe,1,20126,588,0.1262859969694594
Mo,Y,73,20126,98196,0.1063760347398413
Mo,Yb,9,20126,3286,0.17214075453247268
Mo,Zn,433,20126,76233,0.2832148947706203
Mo,Zr,277,20126,106659,0.21337435795357057
Mt,Ac,0,79,9776,-1.0
Mt,Ag,0,79,19086,-1.0
Mt,Al,0,79,82361,-1.0
Mt,Am,0,79,380,-1.0
Mt,Ar,0,79,4079,-1.0
Mt,As,0,79,33552,-1.0
Mt,At,0,79,1164,-1.0
Mt,Au,0,79,18070,-1.0
Mt,B,0,79,1315877,-1.0
Mt,Ba,0,79,15764,-1.0
Mt,Be,0,79,3233,-1.0
Mt,Bh,0,79,74,-1.0
Mt,Bi,0,79,15692,-1.0
Mt,Bk,0,79,169,-1.0
Mt,Br,2,79,8607410,-0.05593581489057404
Mt,C,65,79,124377664,-0.013366429523111501
Mt,Ca,0,79,47081,-1.0
Mt,Cd,0,79,7961,-1.0
Mt,Ce,0,79,8261,-1.0
Mt,Cf,0,79,237,-1.0
Mt,Cl,4,79,21906474,-0.07215115342135235
Mt,Cm,0,79,692,-1.0
Mt,Cn,0,79,7,-1.0
Mt,Co,0,79,45781,-1.0
Mt,Cr,0,79,27069,-1.0
Mt,Cs,0,79,12307,-1.0
Mt,Cu,0,79,67388,-1.0
Mt,Db,0,79,105,-1.0
Mt,Ds,0,79,11,-1.0
Mt,Dy,0,79,2319,-1.0
Mt,Er,0,79,2201,-1.0
Mt,Es,0,79,359,-1.0
Mt,Eu,0,79,5611,-1.0
Mt,F,0,79,25344252,-1.0
Mt,Fe,0,79,81651,-1.0
Mt,Fl,0,79,8,-1.0
Mt,Fm,0,79,2120,-1.0
Mt,Fr,0,79,105,-1.0
Mt,Ga,0,79,11650,-1.0
Mt,Gd,0,79,7718,-1.0
Mt,Ge,0,79,47164,-1.0
Mt,H,67,79,124461855,-0.011342050944546265
Mt,He,0,79,415,-1.0
Mt,Hf,0,79,22172,-1.0
Mt,Hg,0,79,15140,-1.0
Mt,Ho,0,79,1848,-1.0
Mt,Hs,0,79,69,-1.0
Mt,I,0,79,2542800,-1.0
Mt,In,0,79,14006,-1.0
Mt,Ir,0,79,169603,-1.0
Mt,K,2,79,156190,0.1674563580062428
Mt,Kr,0,79,166,-1.0
Mt,La,0,79,8114,-1.0
Mt,Li,1,79,117297,0.1394069965981875
Mt,Lr,0,79,861,-1.0
Mt,Lu,0,79,2717,-1.0
Mt,Lv,0,79,5,-1.0
Mt,Mc,0,79,5,-1.0
Mt,Md,0,79,96,-1.0
Mt,Mg,0,79,63053,-1.0
Mt,Mn,0,79,30915,-1.0
Mt,Mo,0,79,20126,-1.0
Mt,Mt,79,79,79,
Mt,N,44,79,110925773,-0.03157553596366485
Mt,Na,0,79,410484,-1.0
Mt,Nb,0,79,6672,-1.0
Mt,Nd,0,79,5576,-1.0
Mt,Ne,0,79,225,-1.0
Mt,Nh,0,79,8,-1.0
Mt,Ni,0,79,50498,-1.0
Mt,No,0,79,366,-1.0
Mt,Np,0,79,482,-1.0
Mt,O,50,79,109353141,-0.022200809062066756
Mt,Og,0,79,1,-1.0
Mt,Os,0,79,8718,-1.0
Mt,P,1,79,2503338,-0.024787403546231712
Mt,Pa,0,79,263,-1.0
Mt,Pb,0,79,18301,-1.0
Mt,Pd,0,79,48856,-1.0
Mt,Pm,0,79,410,-1.0
Mt,Po,0,79,1385,-1.0
Mt,Pr,0,79,3784,-1.0
Mt,Pt,2,79,143559,0.1721549316602315
Mt,Pu,0,79,577,-1.0
Mt,Ra,0,79,277,-1.0
Mt,Rb,0,79,11197,-1.0
Mt,Re,0,79,10228,-1.0
Mt,Rf,0,79,5242,-1.0
Mt,Rg,0,79,9,-1.0
Mt,Rh,1,79,14946,0.24993309959565926
Mt,Rn,0,79,138,-1.0
Mt,Ru,0,79,39255,-1.0
Mt,S,38,79,36318993,0.03338143918170882
Mt,Sb,0,79,19105,-1.0
Mt,Sc,0,79,3525,-1.0
Mt,Se,0,79,120337,-1.0
Mt,Sg,0,79,137,-1.0
Mt,Si,2,79,1825174,0.030480566170577757
Mt,Sm,0,79,3363,-1.0
Mt,Sn,0,79,109311,-1.0
Mt,Sr,0,79,8295,-1.0
Mt,Ta,0,79,5739,-1.0
Mt,Tb,0,79,3117,-1.0
Mt,Tc,0,79,3663,-1.0
Mt,Te,0,79,20569,-1.0
Mt,Th,0,79,1733,-1.0
Mt,Ti,0,79,77983,-1.0
Mt,Tl,0,79,6312,-1.0
Mt,Tm,0,79,1275,-1.0
Mt,Ts,0,79,3,-1.0
Mt,U,4,79,21879,0.32827278562729895
Mt,V,0,79,39871,-1.0
Mt,W,2,79,44325,0.23763506664845285
Mt,Xe,0,79,588,-1.0
Mt,Y,2,79,98196,0.19331570806693743
Mt,Yb,0,79,3286,-1.0
Mt,Zn,0,79,76233,-1.0
Mt,Zr,0,79,106659,-1.0
N,Ac,6754,110925773,9776,-0.025821387539284757
N,Ag,8559,110925773,19086,-0.07154446251893576
N,Al,27850,110925773,82361,-0.11517061655627252
N,Am,152,110925773,380,-0.058761102832607784
N,Ar,2146,110925773,4079,-0.04796031984293491
N,As,17582,110925773,33552,-0.05978631426576215
N,At,838,110925773,1164,-0.017837696648911282
N,Au,8704,110925773,18070,-0.06419788044560676
N,B,1003826,110925773,1315877,-0.03205080265038621
N,Ba,2999,110925773,15764,-0.14512096592410545
N,Be,1434,110925773,3233,-0.06127000956346881
N,Bh,36,110925773,74,-0.040139760622937594
N,Bi,4004,110925773,15692,-0.12079627847779055
N,Bk,97,110925773,169,-0.031212290434052423
N,Br,7527966,110925773,8607410,-0.006355963703894699
N,C,110890006,110925773,124377664,0.011824588273392186
N,Ca,14149,110925773,47081,-0.119569344924105
N,Cd,2590,110925773,7961,-0.09337949510330504
N,Ce,2203,110925773,8261,-0.11016805499511585
N,Cf,116,110925773,237,-0.04308426581227961
N,Cl,20277317,110925773,21906474,0.021416389860742725
N,Cm,431,110925773,692,-0.028416142597913585
N,Cn,0,110925773,7,-1.0
N,Co,27856,110925773,45781,-0.04528572652552542
N,Cr,11876,110925773,27069,-0.07644077063619073
N,Cs,7507,110925773,12307,-0.03891873397127788
N,Cu,43552,110925773,67388,-0.04025094613544883
N,Db,61,110925773,105,-0.029383020466610617
N,Ds,2,110925773,11,-0.08851355243646471
N,Dy,970,110925773,2319,-0.06421991283835342
N,Er,650,110925773,2201,-0.0907245448159457
N,Es,262,110925773,359,-0.015209134345459174
N,Eu,2685,110925773,5611,-0.057783286082449224
N,F,23130199,110925773,25344252,0.014697178042862377
N,Fe,40104,110925773,81651,-0.07397020998031875
N,Fl,0,110925773,8,-1.0
N,Fm,2008,110925773,2120,0.005607679697570695
N,Fr,7,110925773,105,-0.1552529221750791
N,Ga,4614,110925773,11650,-0.07938798559462738
N,Gd,5176,110925773,7718,-0.028086891594572675
N,Ge,27003,110925773,47164,-0.05233265536674752
N,H,110902560,110925773,124461855,0.00699410641321234
N,He,97,110925773,415,-0.09508198831382199
N,Hf,6405,110925773,22172,-0.11397574017626319
N,Hg,5409,110925773,15140,-0.09090501184515759
N,Ho,661,110925773,1848,-0.07507703765844893
N,Hs,42,110925773,69,-0.02551695352050144
N,I,2231635,110925773,2542800,-0.00357262392475847
N,In,5167,110925773,14006,-0.08731317695571707
N,Ir,164437,110925773,169603,0.012854464959583006
N,K,90483,110925773,156190,-0.05945944383823697
N,Kr,21,110925773,166,-0.12511559447043416
N,La,1830,110925773,8114,-0.12338756339925577
N,Li,63553,110925773,117297,-0.06551643346044392
N,Lr,753,110925773,861,-0.00148696470341795
N,Lu,1547,110925773,2717,-0.039574303661435654
N,Lv,0,110925773,5,-1.0
N,Mc,0,110925773,5,-1.0
N,Md,42,110925773,96,-0.047676566582212095
N,Mg,21852,110925773,63053,-0.10909678924660354
N,Mn,15013,110925773,30915,-0.06717343935187553
N,Mo,8112,110925773,20126,-0.08221508733373162
N,Mt,44,110925773,79,-0.03157553596366485
N,N,110925773,110925773,110925773,
N,Na,264424,110925773,410484,-0.05257678175400956
N,Nb,1453,110925773,6672,-0.1239642396598041
N,Nd,1502,110925773,5576,-0.10555491757662916
N,Ne,61,110925773,225,-0.08183711061289238
N,Nh,0,110925773,8,-1.0
N,Ni,28970,110925773,50498,-0.052532219732923026
N,No,179,110925773,366,-0.0445313133150494
N,Np,259,110925773,482,-0.03859417803810386
N,O,97586320,110925773,109353141,0.009480976299333605
N,Og,0,110925773,1,-1.0
N,Os,5974,110925773,8718,-0.026325029315668696
N,P,1601273,110925773,2503338,-0.07594118380073006
N,Pa,113,110925773,263,-0.05236810145352757
N,Pb,5771,110925773,18301,-0.10400362192224483
N,Pd,34693,110925773,48856,-0.027629051951490607
N,Pm,125,110925773,410,-0.07758942904147918
N,Po,652,110925773,1385,-0.052403293244720435
N,Pr,1534,110925773,3784,-0.06959299072686843
N,Pt,133175,110925773,143559,0.0060047482299435675
N,Pu,134,110925773,577,-0.09778587284457711
N,Ra,80,110925773,277,-0.07895845655986544
N,Rb,6550,110925773,11197,-0.04262724983220463
N,Re,6496,110925773,10228,-0.03425220495544886
N,Rf,2501,110925773,5242,-0.057678089474340596
N,Rg,1,110925773,9,-0.11164183771291364
N,Rh,6808,110925773,14946,-0.06828385075634744
N,Rn,36,110925773,138,-0.0815283512076241
N,Ru,26522,110925773,39255,-0.03263742849584761
N,S,33991401,110925773,36318993,0.038438212150480565
N,Sb,5027,110925773,19105,-0.12047548724541082
N,Sc,1070,110925773,3525,-0.09224599976634733
N,Se,71912,110925773,120337,-0.05346303989624586
N,Sg,28,110925773,137,-0.09613167106631883
N,Si,1001259,110925773,1825174,-0.10038962861729867
N,Sm,1018,110925773,3363,-0.09209031377182053
N,Sn,41426,110925773,109311,-0.10664765630743182
N,Sr,1495,110925773,8295,-0.14097737420020032
N,Ta,1580,110925773,5739,-0.10409420691456503
N,Tb,1314,110925773,3117,-0.06524025477782622
N,Tc,2843,110925773,3663,-0.012842673283101883
N,Te,6609,110925773,20569,-0.1035306540760143
N,Th,407,110925773,1733,-0.10549908538159412
N,Ti,24475,110925773,77983,-0.12216310634924885
N,Tl,3259,110925773,6312,-0.05163989352802812
N,Tm,411,110925773,1275,-0.08049056200918532
N,Ts,0,110925773,3,-1.0
N,U,15076,110925773,21879,-0.028411447370114
N,V,23047,110925773,39871,-0.050254828525646514
N,W,25958,110925773,44325,-0.04942107934017746
N,Xe,177,110925773,588,-0.08053959677688827
N,Y,63485,110925773,98196,-0.04220544760951015
N,Yb,1315,110925773,3286,-0.06978595442643865
N,Zn,37554,110925773,76233,-0.07300524061583999
N,Zr,18240,110925773,106659,-0.18686471728252824
Na,Ac,210,410484,9776,0.14103683472509865
Na,Ag,522,410484,19086,0.17091343214181384
Na,Al,3279,410484,82361,0.23630258349170277
Na,Am,1,410484,380,-0.012056009638696462
Na,Ar,101,410484,4079,0.1438071202097323
Na,As,845,410484,33552,0.1709009423053464
Na,At,11,410484,1164,0.06487360406351335
Na,Au,521,410484,18070,0.17514900872732897
Na,B,21848,410484,1315877,0.18699890879662182
Na,Ba,464,410484,15764,0.17517820962105315
Na,Be,86,410484,3233,0.14722930909347978
Na,Bh,2,410484,74,0.11726069250106493
Na,Bi,317,410484,15692,0.14077691219847274
Na,Bk,0,410484,169,-1.0
Na,Br,23450,410484,8607410,-0.02215778647188825
Na,C,391677,410484,124377664,-0.007843959948131009
Na,Ca,3020,410484,47081,0.27935283647299713
Na,Cd,82,410484,7961,0.0800804458853001
Na,Ce,225,410484,8261,0.15972256373690585
Na,Cf,1,410484,237,0.013271115430520205
Na,Cl,65498,410484,21906474,-0.012856599568708922
Na,Cm,3,410484,692,0.01564635616268487
Na,Cn,0,410484,7,-1.0
Na,Co,1331,410484,45781,0.190227243073654
Na,Cr,2084,410484,27069,0.28652489208239423
Na,Cs,748,410484,12307,0.24244271543636098
Na,Cu,3178,410484,67388,0.25161626722880004
Na,Db,5,410484,105,0.15682599090047264
Na,Ds,0,410484,11,-1.0
Na,Dy,34,410484,2319,0.09877550311747856
Na,Er,23,410484,2201,0.07444469855753258
Na,Es,1,410484,359,-0.009006265078319807
Na,Eu,127,410484,5611,0.13968507780032136
Na,F,48619,410484,25344252,-0.06890920332029671
Na,Fe,2648,410484,81651,0.21254736419500334
Na,Fl,0,410484,8,-1.0
Na,Fm,4,410484,2120,-0.032307203479758594
Na,Fr,0,410484,105,-1.0
Na,Ga,149,410484,11650,0.09946225404171688
Na,Gd,385,410484,7718,0.21418077955311707
Na,Ge,188,410484,47164,0.014211825317723107
Na,H,403126,410484,124461855,-0.002976280175245617
Na,He,8,410484,415,0.10667194421953943
Na,Hf,48,410484,22172,-0.028433492600327327
Na,Hg,588,410484,15140,0.20116693053820547
Na,Ho,12,410484,1848,0.0419970224663422
Na,Hs,1,410484,69,0.0794684518525899
Na,I,10476,410484,2542800,0.02381862556590291
Na,In,182,410484,14006,0.10212508574610725
Na,Ir,201,410484,169603,-0.07666285424241903
Na,K,9422,410484,156190,0.30637487646433165
Na,Kr,3,410484,166,0.09702844582899467
Na,La,170,410484,8114,0.13698107033104492
Na,Li,4917,410484,117297,0.2508294237904612
Na,Lr,0,410484,861,-1.0
Na,Lu,23,410484,2717,0.06086095134282167
Na,Lv,0,410484,5,-1.0
Na,Mc,0,410484,5,-1.0
Na,Md,2,410484,96,0.10275812926731817
Na,Mg,2796,410484,63053,0.24285427936831486
Na,Mn,1297,410484,30915,0.221765401289727
Na,Mo,382,410484,20126,0.1379344716121453
Na,Mt,0,410484,79,-1.0
Na,N,264424,410484,110925773,-0.05257678175400956
Na,Na,410484,410484,410484,
Na,Nb,189,410484,6672,0.16057520989227014
Na,Nd,40,410484,5576,0.05204061906030684
Na,Ne,14,410484,225,0.18363292160660408
Na,Nh,0,410484,8,-1.0
Na,Ni,907,410484,50498,0.14335065557600943
Na,No,9,410484,366,0.12224012312483798
Na,Np,4,410484,482,0.05353994871507819
Na,O,391311,410484,109353141,0.014333117080133517
Na,Og,0,410484,1,-1.0
Na,Os,172,410484,8718,0.13264544845000206
Na,P,51035,410484,2503338,0.2336551264029212
Na,Pa,1,410484,263,0.007686838906026995
Na,Pb,383,410484,18301,0.1456580735190122
Na,Pd,1651,410484,48856,0.2072711756260579
Na,Pm,0,410484,410,-1.0
Na,Po,11,410484,1385,0.054171044980834804
